S_No,Year,Season,State_UT,District,Block_Taluka,Station_Location,Longitude,Latitude,pH,EC_uS_cm,TDS_mg_L,Cl_mg_L,NO3_mg_L,SO4_mg_L,F_mg_L,Total_Hardness_mg_L,Fe_mg_L,As_ppb,U_ppb,Mn_mg_L,Cu_mg_L,Pb_mg_L,Zn_mg_L,Ni_mg_L,Cd_mg_L,Cr_mg_L,Data_Source,Data_Type
136,2024,Pre-Monsoon,Andhra Pradesh,Konaseema,Mummidivaram,Mobalacheruvu-DW14,82.0733,16.61,7.64,2270.0,1111.0,177.0,16.0,84.0,0.04,540.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
137,2024,Pre-Monsoon,Andhra Pradesh,Konaseema,Ramachandrapuram,Vegayammapeta,82.0792,16.7794,7.71,1750.0,1014.0,314.0,8.0,23.0,0.01,220.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
138,2024,Pre-Monsoon,Andhra Pradesh,Krishna,Bantumilli,Bantumilli1,81.2722,16.3697,7.09,3465.0,2135.0,599.0,46.0,117.0,0.16,541.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
139,2024,Pre-Monsoon,Andhra Pradesh,Krishna,Bapulapadu,Rangannagudem,80.9064,16.6439,7.94,655.0,343.0,51.0,5.0,19.0,1.4,140.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
140,2024,Pre-Monsoon,Andhra Pradesh,Krishna,Gudlavalleru,Kautaram,81.0778,16.3354,7.02,5640.0,3359.0,1086.0,5.0,745.0,0.1,1091.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
141,2024,Pre-Monsoon,Andhra Pradesh,Krishna,Gudur,Gudur,81.0849,16.2201,7.79,3102.0,1968.0,441.0,28.0,269.0,0.45,299.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
142,2024,Pre-Monsoon,Andhra Pradesh,Krishna,Kaikaluru,Palevada,81.2867,16.5794,7.6,5712.0,3601.0,1610.0,13.0,85.0,0.63,731.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
143,2024,Pre-Monsoon,Andhra Pradesh,Krishna,Mudinepalle,Kopparagudem (Upparagudem),81.1741,16.4083,7.4,2491.0,1350.0,342.0,4.0,78.0,0.36,375.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
144,2024,Pre-Monsoon,Andhra Pradesh,Krishna,Nagayalanka,Marripalem(Nagayalanka),80.9224,15.9495,7.57,1470.0,676.0,195.0,3.0,51.0,0.54,224.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
145,2024,Pre-Monsoon,Andhra Pradesh,Krishna,Pamarru,Kurumaddali,80.9261,16.3311,7.39,3177.0,1619.0,374.0,27.0,165.0,0.18,446.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
146,2024,Pre-Monsoon,Andhra Pradesh,Krishna,Pamarru,Pamarru,80.9675,16.3218,7.78,3450.0,2084.0,965.0,4.0,32.0,0.29,362.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
147,2024,Pre-Monsoon,Andhra Pradesh,Krishna,Pedana,Balliparru,81.1873,16.2775,7.5,2861.0,1631.0,315.0,25.0,281.0,0.61,414.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
148,2024,Pre-Monsoon,Andhra Pradesh,Krishna,Pedana,Munjuluru,81.212,16.3092,7.45,1772.0,1082.0,209.0,82.0,169.0,0.07,398.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
149,2024,Pre-Monsoon,Andhra Pradesh,Krishna,Pedana,Nadupur,81.1293,16.283,7.57,1330.0,715.0,193.0,11.0,77.0,0.63,208.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
150,2024,Pre-Monsoon,Andhra Pradesh,Krishna,Pedana,Pedana_New,81.1495,16.2584,7.64,3676.0,2291.0,539.0,53.0,283.0,0.09,584.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
151,2024,Pre-Monsoon,Andhra Pradesh,Krishna,Unguturu,Indupalli,80.8747,16.4683,7.57,1806.0,1070.0,323.0,40.0,148.0,0.33,327.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
152,2024,Pre-Monsoon,Andhra Pradesh,Krishna,Vuyyuru,Akunuru,80.819,16.3921,7.22,1842.0,1106.0,216.0,31.0,104.0,0.28,470.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
153,2024,Pre-Monsoon,Andhra Pradesh,Krishna,Vuyyuru,Tadanki,80.8803,16.3581,7.47,1442.0,856.0,89.0,60.0,82.0,2.06,416.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
154,2024,Pre-Monsoon,Andhra Pradesh,Kurnool,Adoni,Naganathanahalli,77.2221,15.5607,7.39,5515.0,3575.0,695.0,41.0,1151.0,2.65,603.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
155,2024,Pre-Monsoon,Andhra Pradesh,Kurnool,Alur,Aluru1,77.2235,15.3991,7.17,2089.0,1132.0,260.0,62.0,70.0,0.49,443.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
156,2024,Pre-Monsoon,Andhra Pradesh,Kurnool,Devanakonda,Karivemula,77.5967,15.5942,7.29,1230.0,600.0,90.0,1.0,38.0,0.69,188.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
157,2024,Pre-Monsoon,Andhra Pradesh,Kurnool,Gudur,Gudur-Pz -Wt,77.8074,15.7726,7.55,1438.0,737.0,87.0,4.0,105.0,0.73,196.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
158,2024,Pre-Monsoon,Andhra Pradesh,Kurnool,Holagonda,Sullavai,77.1222,15.4321,7.61,1678.0,887.0,111.0,43.0,64.0,1.23,375.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
159,2024,Pre-Monsoon,Andhra Pradesh,Kurnool,Holagunda,Holagondi,77.0402,15.4896,6.96,1458.0,923.0,141.0,16.0,80.0,0.66,392.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
160,2024,Pre-Monsoon,Andhra Pradesh,Kurnool,Kodumur,Kodumuru,77.7736,15.6857,7.39,3014.0,1756.0,355.0,189.0,243.0,0.86,743.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
161,2024,Pre-Monsoon,Andhra Pradesh,Kurnool,Mantralayam,Tungabhadra,77.3014,15.9478,7.34,2933.0,1496.0,362.0,86.0,278.0,0.48,606.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
162,2024,Pre-Monsoon,Andhra Pradesh,Kurnool,Veldurthi,Veldurti1,77.9251,15.546,7.41,1636.0,781.0,128.0,49.0,65.0,0.65,467.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
163,2024,Pre-Monsoon,Andhra Pradesh,Manyam,BALIJIPETA,Balajipet,83.525,18.6269,7.52,1473.0,980.0,92.0,6.0,15.0,0.69,363.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
164,2024,Pre-Monsoon,Andhra Pradesh,Manyam,Komarada,Appayyapet,83.485,18.8283,7.37,1587.0,920.0,187.0,123.0,71.0,0.5,455.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
165,2024,Pre-Monsoon,Andhra Pradesh,Manyam,KURUPAM,Gumma,83.6444,18.9658,7.41,1492.0,838.0,216.0,3.0,106.0,0.34,399.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
166,2024,Pre-Monsoon,Andhra Pradesh,Manyam,MAKKUVA,Payakapadu,83.275,18.6439,7.32,1376.0,825.0,198.0,41.0,66.0,0.43,422.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
167,2024,Pre-Monsoon,Andhra Pradesh,Manyam,PALAKONDA,Palakonda,83.7611,18.5931,7.61,909.0,521.0,70.0,15.0,38.0,1.13,328.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
168,2024,Pre-Monsoon,Andhra Pradesh,Manyam,PALAKONDA,Palakonda_1,83.7543,18.6027,7.23,1307.0,715.0,194.0,25.0,71.0,0.24,430.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
169,2024,Pre-Monsoon,Andhra Pradesh,Manyam,PALAKONDA,ThumaradaDW16,83.7133,18.61,7.14,1773.0,1039.0,295.0,139.0,81.0,0.62,639.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
170,2024,Pre-Monsoon,Andhra Pradesh,Manyam,Parvatipuram,Parvatipuram,83.4228,18.7697,7.21,1315.0,745.0,238.0,12.0,40.0,0.58,450.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
171,2024,Pre-Monsoon,Andhra Pradesh,Manyam,SALURU,Saluru,83.2083,18.5253,7.5,695.0,406.0,38.0,6.0,10.0,0.38,252.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
172,2024,Pre-Monsoon,Andhra Pradesh,Manyam,SEETANAGARAM,Maripivalasa-DW16,83.36,18.7625,7.44,987.0,534.0,145.0,60.0,41.0,0.19,395.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
173,2024,Pre-Monsoon,Andhra Pradesh,Nandyal,BANAGANAPALLE,Banaganapalli-DW14,78.225,15.3219,7.31,2452.0,1512.0,408.0,45.0,88.0,1.24,690.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
174,2024,Pre-Monsoon,Andhra Pradesh,Nandyal,Banaganapalle,Erragudi,78.17,15.38,7.64,761.0,431.0,19.0,18.0,23.0,1.41,264.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
175,2024,Pre-Monsoon,Andhra Pradesh,Nandyal,Kolimigundla,Kolimigundla,78.1017,15.09,7.66,618.0,372.0,40.0,1.0,26.0,0.91,183.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
176,2024,Pre-Monsoon,Andhra Pradesh,Nandyal,Podili,Uppalapadu,79.75,15.58,7.5,1491.0,978.0,191.0,16.0,166.0,0.93,355.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
177,2024,Pre-Monsoon,Andhra Pradesh,Nellore,Bogole,Koda Nutala,79.9997,14.791,6.8,700.0,386.0,98.0,38.0,47.0,0.06,169.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
178,2024,Pre-Monsoon,Andhra Pradesh,Nellore,Chejerla,Aduripalli,79.6046,14.4426,7.35,630.0,371.0,17.0,5.0,19.0,0.35,175.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
179,2024,Pre-Monsoon,Andhra Pradesh,Nellore,Chejerla,Nagulavellaturu,79.5195,14.4942,7.5,1402.0,825.0,126.0,16.0,89.0,1.2,230.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
180,2024,Pre-Monsoon,Andhra Pradesh,Nellore,Dagadarhi,Sunnapubatti,79.9738,14.6817,7.0,1437.0,875.0,123.0,44.0,66.0,1.15,377.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
181,2024,Pre-Monsoon,Andhra Pradesh,Nellore,Kavali,Kavali,79.9939,14.9087,7.18,827.0,437.0,81.0,3.0,47.0,0.17,209.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
182,2024,Pre-Monsoon,Andhra Pradesh,Nellore,Padlakur,Tatiparthi-Alt,79.7661,14.5179,7.0,4200.0,2509.0,865.0,71.0,346.0,0.63,649.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
183,2024,Pre-Monsoon,Andhra Pradesh,Nellore,Pamuru,Malakonda,79.6404,15.1175,7.23,1651.0,982.0,161.0,31.0,58.0,1.48,389.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
184,2024,Pre-Monsoon,Andhra Pradesh,Nellore,Podlakur,Podlakur,79.731,14.381,7.07,1512.0,876.0,162.0,29.0,38.0,0.78,353.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
185,2024,Pre-Monsoon,Andhra Pradesh,Nellore,Rapur,Penubarti,79.4717,14.3428,7.4,1247.0,942.0,201.0,65.0,47.0,0.5,287.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
186,2024,Pre-Monsoon,Andhra Pradesh,Nellore,Sangam,Sangam,79.753,14.5943,7.31,776.0,420.0,72.0,14.0,21.0,0.22,271.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
187,2024,Pre-Monsoon,Andhra Pradesh,Nellore,Vidvalur,Ramthirdam,80.1429,14.6399,7.37,1901.0,1163.0,416.0,110.0,115.0,0.57,513.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
188,2024,Pre-Monsoon,Andhra Pradesh,NTR,A.Konduru,A Konduru-New,80.648,16.9632,7.37,902.0,510.0,67.0,4.0,5.0,0.3,81.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
189,2024,Pre-Monsoon,Andhra Pradesh,NTR,A.Konduru,Kakarla,80.6353,17.0561,7.52,2483.0,1621.0,336.0,34.0,97.0,1.59,516.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
190,2024,Pre-Monsoon,Andhra Pradesh,NTR,Gampalagudem,Gampala Gudem,80.5242,16.9996,7.54,2235.0,1501.0,328.0,97.0,130.0,0.47,463.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
191,2024,Pre-Monsoon,Andhra Pradesh,NTR,Gampalagudem,Veenagadapa,80.5312,16.9721,7.45,2354.0,1296.0,256.0,46.0,121.0,0.46,323.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
192,2024,Pre-Monsoon,Andhra Pradesh,NTR,Penuganchiprolu,Penuganchiprolu,80.2472,16.9019,7.74,1460.0,866.0,125.0,36.0,77.0,0.58,308.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
193,2024,Pre-Monsoon,Andhra Pradesh,NTR,Reddigudem,Kottareddigudem,80.7414,16.8768,7.32,2190.0,1191.0,271.0,64.0,167.0,0.63,512.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
194,2024,Pre-Monsoon,Andhra Pradesh,NTR,Tiruvuru,Tiruvur,80.6142,17.1143,7.13,2147.0,1130.0,353.0,32.0,87.0,0.79,731.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
195,2024,Pre-Monsoon,Andhra Pradesh,NTR,Vatsavai,Makkapeta,80.1915,16.9252,7.43,1800.0,1048.0,196.0,107.0,108.0,1.41,432.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
196,2024,Pre-Monsoon,Andhra Pradesh,NTR,Veerulapadu,Jagannathapuram,80.41,16.7295,8.01,4358.0,2866.0,654.0,178.0,529.0,4.22,438.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
197,2024,Pre-Monsoon,Andhra Pradesh,NTR,Vissannapeta,Vissannapet-New,80.7835,16.942,7.84,2503.0,1366.0,204.0,21.0,41.0,1.7,105.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
198,2024,Pre-Monsoon,Andhra Pradesh,Palnadu,Amaravati,Amravathi-Dw,80.36,16.5761,7.6,2390.0,1415.0,237.0,32.0,140.0,0.97,238.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
199,2024,Pre-Monsoon,Andhra Pradesh,Palnadu,Amaravati,Narakullapodu-DW14,80.3664,16.5253,7.51,2780.0,1694.0,260.0,89.0,356.0,0.72,546.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
200,2024,Pre-Monsoon,Andhra Pradesh,Palnadu,Amaravati,Ungutur,80.3078,16.3389,7.1,1875.0,1042.0,207.0,23.0,103.0,0.19,325.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
201,2024,Pre-Monsoon,Andhra Pradesh,Palnadu,Amaravati,Zupudi,80.2589,16.5592,7.4,1372.0,760.0,149.0,39.0,86.0,0.17,269.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
202,2024,Pre-Monsoon,Andhra Pradesh,Palnadu,Atchampeta,Krosur,80.1417,16.5422,7.47,3051.0,1622.0,419.0,11.0,143.0,0.73,484.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
203,2024,Pre-Monsoon,Andhra Pradesh,Palnadu,Bellamkonda,Bellamkonda-DW13,80.0083,16.5083,7.23,2740.0,1485.0,336.0,90.0,77.0,0.53,596.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
204,2024,Pre-Monsoon,Andhra Pradesh,Palnadu,Bellamkonda,Utukuru,80.0,16.5761,6.95,3065.0,1774.0,450.0,73.0,295.0,0.24,691.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
205,2024,Pre-Monsoon,Andhra Pradesh,Palnadu,Chilakaluripeta,Chilkaluripet-1,80.1517,16.0847,7.53,1892.0,1118.0,193.0,11.0,149.0,0.2,326.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
206,2024,Pre-Monsoon,Andhra Pradesh,Palnadu,Chilakaluripeta,Timmapuram-Dw,80.2111,16.1356,7.22,6312.0,3859.0,1308.0,560.0,310.0,0.96,924.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
207,2024,Pre-Monsoon,Andhra Pradesh,Palnadu,Ipur,A Muppalla-DW14,79.8414,16.2372,7.0,1601.0,965.0,163.0,54.0,78.0,0.71,327.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
208,2024,Pre-Monsoon,Andhra Pradesh,Palnadu,Krosuru,Pisapadu,80.145,16.4914,7.63,3025.0,1929.0,364.0,207.0,216.0,2.36,352.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
209,2024,Pre-Monsoon,Andhra Pradesh,Palnadu,Machavaram,Murjampadu,79.8833,16.5931,7.57,1797.0,1010.0,194.0,59.0,112.0,1.07,312.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
210,2024,Pre-Monsoon,Andhra Pradesh,Palnadu,Nadendla,Nadendla,80.1843,16.1762,7.4,2309.0,1243.0,224.0,151.0,143.0,0.62,361.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
211,2024,Pre-Monsoon,Andhra Pradesh,Palnadu,Nuzendla,Inovolu,79.6706,15.9997,7.59,2280.0,1338.0,268.0,19.0,120.0,1.1,360.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
212,2024,Pre-Monsoon,Andhra Pradesh,Palnadu,Piduguralla,Bhrahmanpally,79.8279,16.5183,7.31,3240.0,2049.0,502.0,187.0,273.0,1.36,520.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
213,2024,Pre-Monsoon,Andhra Pradesh,Palnadu,Piduguralla,Brahmanapally-Dw,79.8361,16.5422,7.33,1721.0,921.0,151.0,85.0,94.0,0.34,365.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
214,2024,Pre-Monsoon,Andhra Pradesh,Palnadu,Piduguralla,Guttikonda,79.8361,16.4236,7.55,2288.0,1363.0,207.0,36.0,96.0,0.31,278.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
215,2024,Pre-Monsoon,Andhra Pradesh,Palnadu,Piduguralla,Thummalacheruvu,79.7989,16.5253,7.88,732.0,395.0,55.0,0.0,52.0,1.2,126.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
216,2024,Pre-Monsoon,Andhra Pradesh,Palnadu,Rentachintala,Rentachintala,79.5494,16.5592,7.53,953.0,474.0,64.0,9.0,81.0,0.56,241.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
217,2024,Pre-Monsoon,Andhra Pradesh,Palnadu,Rentachintala,Tummurukota,79.4611,16.5583,7.52,938.0,515.0,62.0,4.0,87.0,0.45,268.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
218,2024,Pre-Monsoon,Andhra Pradesh,Palnadu,Rompicherla2,Rompicherla,79.9133,16.21,7.42,3580.0,2084.0,474.0,65.0,212.0,2.03,484.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
219,2024,Pre-Monsoon,Andhra Pradesh,Palnadu,Rompicherla2,Rompicherla Pz,79.9049,16.2128,7.55,1610.0,984.0,130.0,79.0,110.0,1.87,411.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
220,2024,Pre-Monsoon,Andhra Pradesh,Palnadu,Rompicherla2,Santagudipadu,79.9141,16.2534,7.39,4426.0,2723.0,850.0,139.0,474.0,2.78,742.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
221,2024,Pre-Monsoon,Andhra Pradesh,Palnadu,Sattenapalle,Rentapalle,80.1364,16.4713,7.36,1812.0,1082.0,228.0,99.0,137.0,0.95,507.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
222,2024,Pre-Monsoon,Andhra Pradesh,Palnadu,Sattenapalle,Sattenapalli,80.1479,16.4063,7.56,2725.0,1669.0,357.0,81.0,258.0,1.01,405.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
223,2024,Pre-Monsoon,Andhra Pradesh,Palnadu,Thulluru,Vykuntapuram,80.4128,16.5592,7.49,2124.0,1257.0,165.0,65.0,154.0,0.23,411.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
224,2024,Pre-Monsoon,Andhra Pradesh,Palnadu,Veldurthi1,Sirigiripadu-alt,79.3263,16.3043,7.46,3060.0,1927.0,439.0,70.0,230.0,0.49,420.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
225,2024,Pre-Monsoon,Andhra Pradesh,Palnadu,Veldurti,Mandadi,79.4069,16.4067,7.55,3094.0,1860.0,519.0,74.0,226.0,0.39,387.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
226,2024,Pre-Monsoon,Andhra Pradesh,Palnadu,Vinukonda,Enugupalem,79.8268,16.0206,7.38,3484.0,1785.0,511.0,95.0,247.0,0.93,449.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
227,2024,Pre-Monsoon,Andhra Pradesh,Palnadu,Vinukonda,Vellatur,79.6506,16.1186,7.26,1946.0,970.0,157.0,93.0,104.0,0.68,389.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
228,2024,Pre-Monsoon,Andhra Pradesh,Prakasam,Ardhaveedu,Velagalapaya,78.9345,15.7697,7.39,1192.0,686.0,110.0,10.0,37.0,0.83,370.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
229,2024,Pre-Monsoon,Andhra Pradesh,Prakasam,Bestavaripeta,Bestavaripeta,79.0553,15.5144,7.4,2394.0,1416.0,313.0,96.0,186.0,0.94,770.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
230,2024,Pre-Monsoon,Andhra Pradesh,Prakasam,Chimakurti,Pallamalli,79.9044,15.6496,7.28,1382.0,788.0,105.0,145.0,47.0,0.85,192.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
231,2024,Pre-Monsoon,Andhra Pradesh,Prakasam,Cumbum,Ravipadu,79.1519,15.5732,7.58,1004.0,755.0,99.0,71.0,37.0,0.82,243.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
232,2024,Pre-Monsoon,Andhra Pradesh,Prakasam,Darsi,Botla Palem,79.7699,15.7329,7.73,990.0,498.0,176.0,5.0,65.0,0.11,360.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
233,2024,Pre-Monsoon,Andhra Pradesh,Prakasam,Darsi,Darsi-new,79.6783,15.8133,7.05,1520.0,838.0,86.0,10.0,102.0,1.48,348.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
234,2024,Pre-Monsoon,Andhra Pradesh,Prakasam,Donakonda,Donakonda,79.4847,15.8331,7.29,1550.0,855.0,222.0,9.0,10.0,0.97,214.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
235,2024,Pre-Monsoon,Andhra Pradesh,Prakasam,Donakonda,P Venkatapuram,79.4762,15.7625,7.61,1823.0,1044.0,118.0,82.0,126.0,3.1,516.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
236,2024,Pre-Monsoon,Andhra Pradesh,Prakasam,Donakonda,Rudrasamudram,79.3969,15.8375,7.46,1188.0,569.0,65.0,13.0,43.0,1.44,331.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
237,2024,Pre-Monsoon,Andhra Pradesh,Prakasam,Giddalur,Mundlapadu,78.9009,15.3312,7.9,1053.0,554.0,40.0,9.0,21.0,1.51,187.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
238,2024,Pre-Monsoon,Andhra Pradesh,Prakasam,H,M Padu Thimmareddypalli,79.3696,15.4839,7.18,1556.0,889.0,222.0,33.0,81.0,0.82,226.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
239,2024,Pre-Monsoon,Andhra Pradesh,Prakasam,Hanumanthunipadu,Nandanavanam,79.2733,15.4669,7.6,1813.0,986.0,81.0,6.0,37.0,1.45,391.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
240,2024,Pre-Monsoon,Andhra Pradesh,Prakasam,Kanigiri,Pedda Alavalapadu-DW14,79.6233,15.3389,7.74,1554.0,845.0,252.0,42.0,99.0,0.5,378.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
241,2024,Pre-Monsoon,Andhra Pradesh,Prakasam,Komarolu,Suryavaripalli (Bedusupalle),78.9656,15.2758,7.32,1302.0,753.0,126.0,16.0,38.0,1.34,539.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
242,2024,Pre-Monsoon,Andhra Pradesh,Prakasam,Konakanimitla,Choutapalli,79.43,15.66,7.59,425.0,251.0,14.0,25.0,11.0,0.39,141.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
243,2024,Pre-Monsoon,Andhra Pradesh,Prakasam,Kondepi,Kondepi,79.8681,15.4133,7.53,1866.0,1119.0,84.0,44.0,68.0,1.64,295.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
